-200.047,-21.3012,-8.03321
-201.019,-25.9712,-5.14518
-199.941,-19.3462,-7.56753
-200.462,-18.8987,-5.90776
-200.632,-29.3303,-1.26161
-200.764,-19.0884,-5.12535
-199.942,-17.6337,-6.48877
-199.958,-16.4331,-5.65717
-199.988,-15.5069,-4.90324
-200.128,-14.4947,-3.6188
-200.258,-13.5839,-1.7401
-201.967,-33.068,7.47449
-200.23,-12.5342,0.928469
-200.328,-12.1105,4.08576
-200.71,-12.6482,6.18706
-201.862,-34.1896,14.0805
-200.596,-12.7311,9.02305
-202.655,-33.1555,16.4646
-202.425,-32.5128,19.0871
-201.358,-14.9835,12.9779
-201.799,-16.3284,15.0717
-201.63,-17.211,17.8275
-201.137,-29.0843,24.6804
-202.413,-24.9066,22.1615
-201.856,-18.9306,20.2252
-199.511,-25.1484,-7.17922
-199.286,-23.8336,-8.46628
-199.293,-22.4581,-9.30644
-199.16,-21.2712,-9.89385
-199.304,-20.0759,-9.4302
-200.096,-26.3487,-5.62266
-199.58,-28.0946,-3.81554
-198.726,-15.2136,-7.73749
-199.136,-13.5645,-5.6354
-200.401,-31.2727,2.21569
-199.048,-12.1041,-4.40929
-200.799,-32.6927,5.58781
-198.836,-10.8571,-2.29182
-201.511,-34.0188,10.3828
-198.582,-9.51292,2.10162
-200.091,-11.6151,6.36836
-201.548,-34.3732,17.2091
-201.616,-33.9978,19.1181
-201.795,-33.533,19.9726
-201.688,-33.1712,20.9502
-200.021,-12.6775,13.0248
-200.245,-14.0498,15.6431
-201.942,-31.5588,21.8893
-201.109,-15.5362,15.9461
-200.232,-15.323,18.685
-200.867,-16.6113,19.304
-201.059,-17.0565,19.648
-200.799,-24.2023,25.6416
-201.51,-21.7563,23.5392
-200.58,-18.0694,22.555
-201.156,-17.5727,20.3173
-201.414,-19.8004,22.4838
-198.278,-23.5913,-9.77729
-198.293,-22.2944,-10.6651
-198.113,-20.7081,-11.1791
-198.502,-18.061,-9.97807
-198.14,-25.384,-8.12268
-198.763,-26.8003,-6.01875
-198.997,-29.9247,-1.35488
-197.825,-12.06,-7.42106
-199.851,-30.4903,0.207705
-198.628,-12.2061,-5.8767
-198.232,-11.2147,-5.86689
-198.386,-10.8785,-5.08902
-198.492,-10.7857,-4.39238
-200.771,-33.6418,7.97196
-199.556,-34.3032,8.96605
-199.956,-34.9787,12.1139
-200.297,-35.3683,15.296
-199.377,-10.4576,5.12094
-199.424,-10.4525,6.92284
-199.861,-11.2406,7.74171
-200.285,-35.5045,17.5037
-200.833,-34.9204,18.728
-199.304,-10.3481,9.01633
-200.865,-34.4136,20.4555
-200.47,-33.6724,23.001
-200.319,-16.688,21.0946
-200.64,-21.6516,25.4066
-199.721,-19.4344,25.6088
-199.434,-17.4187,24.3995
-197.19,-19.3901,-12.5465
-197.496,-16.7431,-11.2938
-197.759,-15.9888,-10.3109
-197.651,-28.8983,-3.91474
-197.274,-14.524,-10.2718
-197.241,-13.0585,-9.37395
-198.889,-31.2354,1.00086
-197.661,-9.75898,-5.08079
-197.549,-10.5815,-6.72043
-198.682,-32.1331,2.76957
-199.16,-32.7962,4.66589
-197.554,-8.61641,-2.22175
-199.625,-33.5224,6.76646
-198.497,-8.93613,6.91752
-199.446,-11.1175,11.5652
-199.321,-11.5235,13.4726
-199.101,-12.211,15.7438
-201.234,-31.8165,23.6722
-200.32,-32.2058,25.0813
-199.605,-13.8746,17.7616
-199.761,-14.4956,18.563
-199.45,-14.2061,19.1738
-198.864,-26.6522,28.9551
-199.569,-15.5051,21.2498
-199.385,-14.6915,20.4358
-199.839,-17.0571,23.0332
-199.068,-16.0433,23.4608
-199.409,-23.8147,28.2275
-199.655,-21.8706,27.2345
-196.879,-22.9456,-11.5755
-197.448,-23.461,-10.8224
-196.327,-21.4778,-12.8846
-196.937,-17.566,-12.6163
-196.613,-18.7657,-13.5067
-197.106,-24.7344,-9.85931
-196.549,-26.6122,-8.07684
-196.388,-15.2471,-12.1062
-197.569,-27.1583,-6.48787
-196.459,-13.977,-11.2825
-196.709,-13.3768,-10.5907
-196.762,-28.0297,-5.98279
-196.665,-12.7435,-10.2637
-196.397,-12.1428,-10.1484
-196.646,-11.693,-9.30308
-197.799,-30.2402,-1.65094
-196.463,-10.6191,-8.69019
-197.767,-31.0342,-0.214765
-197.15,-10.6253,-7.57831
-197.082,-32.2575,1.76687
-196.561,-9.5281,-7.49191
-196.14,-7.92707,-6.29141
-196.968,-8.29933,-4.37517
-196.457,-7.16722,-3.51185
-197.629,-33.993,6.30685
-196.817,-6.71791,0.284735
-197.391,-35.3562,9.87272
-198.434,-36.0585,13.942
-197.178,-6.90763,5.05426
-198.977,-36.3022,16.945
-199.467,-35.8765,19.4588
-198.629,-9.15302,9.39634
-198.698,-9.68882,11.2174
-199.469,-35.3607,21.7142
-198.758,-10.6554,13.5211
-198.452,-34.1248,26.1929
-198.848,-13.0068,18.6196
-198.972,-31.2563,27.9033
-199.753,-29.3345,27.5672
-198.763,-13.692,20.5662
-198.754,-14.5845,22.1971
-195.573,-19.8722,-14.3638
-196.044,-18.2311,-14.1198
-195.415,-16.5325,-14.2847
-196.757,-24.0906,-10.8962
-194.84,-14.3061,-13.7428
-195.346,-14.0161,-12.7678
-195.576,-13.1847,-11.9252
-196.221,-13.3032,-11.2362
-196.12,-12.5835,-10.889
-195.094,-11.0022,-11.046
-196.22,-29.0114,-4.88924
-196.983,-30.3678,-1.96861
-197.239,-30.813,-1.0255
-195.24,-9.26629,-9.48755
-197.623,-32.9805,3.84949
-197.636,-7.5748,7.86672
-197.989,-8.50197,10.0472
-197.884,-36.6505,21.619
-197.875,-9.57308,13.0722
-198.218,-35.663,23.8321
-197.962,-10.8172,15.5977
-198.031,-11.8179,17.91
-197.946,-12.5564,20.1596
-199.017,-29.357,28.7623
-197.829,-13.3104,22.2849
-197.528,-14.4266,24.7366
-198.44,-24.0993,29.7184
-197.882,-16.6435,26.5244
-198.27,-22.4304,29.6128
-198.025,-20.3625,29.0438
-197.452,-18.3796,28.6432
-198.938,22.773,11.5634
-198.428,19.9699,13.1861
-198.199,21.6541,15.4928
-198.952,25.7053,13.0484
-199.245,25.8182,9.95332
-198.991,27.1601,12.4457
-199.185,27.1828,11.0802
-197.877,25.0934,16.4795
-198.349,27.3003,14.7221
-197.808,22.5242,17.4028
-197.573,27.7992,16.5
-194.968,-18.3213,-15.3044
-195.24,-23.672,-12.3563
-194.093,-22.4957,-14.033
-194.168,-16.9921,-15.928
-195.768,-25.1857,-10.4689
-194.997,-27.1567,-8.64738
-194.668,-13.0844,-13.1064
-193.313,-11.8178,-14.2916
-195.634,-28.2209,-6.61838
-194.514,-12.0445,-12.5961
-195.74,-30.322,-2.96366
-196.2,-31.4709,-0.516142
-195.463,-8.32257,-8.30711
-195.085,-7.41708,-8.14972
-195.055,-6.60826,-7.31309
-195.649,-33.7952,3.87155
-195.584,-6.43337,-5.41561
-194.495,-5.20439,-6.92474
-195.612,-5.24253,-2.9984
-196.455,-34.8261,7.23541
-195.978,-4.7987,0.327353
-196.074,-36.8594,13.1996
-196.292,-5.1678,2.91493
-197.16,-37.1176,16.4203
-197.711,-37.087,19.1009
-196.979,-6.94803,7.79821
-197.234,-7.58184,9.44546
-196.887,-8.51597,11.7987
-195.834,-37.2835,23.8519
-196.348,-10.1577,15.3972
-197.191,-11.0528,17.2895
-196.681,-11.6566,19.3844
-196.594,-33.5472,29.6666
-197.034,-31.1883,30.6888
-196.858,-12.3501,21.6074
-197.594,-29.2248,30.5201
-196.229,-12.776,23.8806
-198.909,23.6837,4.75722
-198.717,20.9169,4.01179
-199.155,23.2713,7.217
-198.524,25.6076,6.25171
-198.821,20.1353,7.809
-198.645,19.5195,10.6108
-198.71,26.8749,8.55208
-197.755,17.023,12.4802
-198.922,27.3043,10.1231
-197.422,18.3034,16.2717
-198.365,28.2346,11.7181
-197.365,20.6122,18.2095
-198.204,28.3922,13.6734
-197.221,29.368,15.5154
-197.068,21.0162,19.3479
-197.025,22.4327,19.3524
-196.023,25.7101,20.9594
-196.179,29.2777,18.8727
-193.515,-20.7467,-15.6025
-194.496,-19.4608,-15.6361
-193.828,-14.9615,-15.5548
-194.215,-25.499,-11.2759
-194.554,-26.3939,-10.0154
-194.138,-11.2789,-12.6083
-193.822,-10.5726,-12.5692
-194.946,-29.4932,-5.07945
-193.852,-9.84857,-11.9606
-193.686,-8.75406,-11.3742
-193.676,-32.3175,-0.960193
-194.293,-7.60151,-9.64971
-194.614,-33.1251,1.48235
-194.514,-6.71798,-8.59578
-194.454,-6.09134,-8.06991
-195.7,-34.6497,5.90634
-195.185,-35.6104,7.71298
-194.418,-3.00455,-5.31522
-195.397,-36.3829,10.2719
-195.314,-3.31643,-1.32739
-195.577,-3.42269,1.68762
-195.764,-4.10429,3.77793
-196.085,-5.21833,5.20354
-196.183,-37.7987,18.6468
-196.307,-6.23216,7.10583
-197.104,16.3661,-6.56108
-196.725,20.5464,-5.55848
-196.461,19.408,-8.6896
-196.046,-7.34597,9.69005
-196.178,-37.7471,21.0308
-196.098,-8.26225,11.5573
-197.837,18.3308,-2.28144
-195.393,-9.10673,13.1413
-197.617,14.4892,-1.59192
-197.441,21.3615,-1.59717
-197.759,14.7912,2.11425
-198.209,17.1496,0.396814
-198.339,19.7138,0.734802
-196.34,-36.0915,26.1387
-198.108,21.9529,1.20172
-196.802,23.9285,0.209458
-196.33,-11.0079,17.7098
-196.623,-35.1353,27.7958
-198.376,17.892,2.6121
-198.238,23.5199,2.86196
-197.944,16.3433,5.87508
-198.46,24.6559,4.1938
-198.215,17.5189,9.12177
-196.086,-13.4376,26.0697
-197.204,14.6243,9.96271
-196.662,-23.4668,31.6322
-195.921,-14.6605,27.8687
-197.753,27.3648,7.50816
-196.831,-21.2532,31.0733
-195.82,-19.1254,31.2561
-195.619,-16.545,29.8729
-197.735,28.2422,9.55232
-196.631,15.155,15.6199
-197.003,29.472,11.3376
-196.443,16.0195,17.6167
-197.146,29.7139,13.2058
-196.556,17.0066,18.2511
-196.462,18.0701,19.1147
-196.198,31.0847,14.3811
-196.325,19.9806,20.3938
-195.941,31.4271,16.4308
-195.508,21.8115,22.3485
-195.562,31.683,18.0359
-195.499,28.5984,21.372
-195.536,29.4734,20.8892
-193.361,-18.7553,-16.5151
-192.547,-16.4748,-17.2871
-192.043,-13.7317,-17.2452
-191.741,-11.4842,-16.4466
-193.759,-24.3572,-12.7852
-193.263,-27.3157,-9.59953
-194.137,-28.6108,-7.14534
-193.555,-29.9269,-5.44207
-193.039,-9.42212,-12.8708
-193.997,-30.8207,-3.48973
-192.885,-8.5009,-12.3669
-192.859,-8.13875,-12.1223
-192.894,-7.51178,-11.6631
-193.396,-7.56909,-10.9341
-192.997,-6.94931,-11.1328
-193.357,-6.7996,-10.5054
-193.825,-6.08894,-9.21732
-193.205,-34.6735,3.4695
-193.982,-35.3,5.56396
-193.548,-3.60654,-8.15805
-193.687,-36.8132,9.10921
-194.727,-1.12244,-2.8275
-194.101,-0.889505,-5.78388
-194.115,-37.3254,11.6596
-194.083,-37.7603,13.8332
-195.103,-1.98204,-0.141831
-196.245,13.6123,-9.09905
-196.221,15.6954,-10.4918
-196.038,17.7361,-10.9375
-194.87,-37.8901,16.4476
-194.805,-1.68648,1.68969
-195.448,20.2639,-11.3331
-195.171,-2.99642,3.33647
-197.033,13.723,-6.44662
-195.597,21.6855,-8.89018
-195.236,-4.03031,4.94494
-197.178,12.9367,-4.42466
-195.217,-5.35354,6.81849
-196.385,10.2289,-4.55604
-196.883,11.0508,-2.15522
-195.65,-6.34241,8.12575
-195.326,22.9367,-6.84399
-195.646,23.5314,-3.67421
-195.184,-8.37334,11.6517
-196.716,10.6712,0.948128
-194.401,-38.2769,22.3938
-196.824,11.9524,4.72994
-194.528,-11.1616,18.3426
-194.753,-36.0677,28.3794
-195.908,-35.1,28.9066
-196.714,12.6135,7.94068
-194.768,-11.9537,21.801
-197.134,25.5676,3.33417
-195.726,-31.7263,32.0042
-194.267,-12.2307,24.3183
-196.654,27.372,5.70625
-195.478,-29.5507,32.9584
-194.742,-12.6198,25.9609
-195.33,-26.5728,33.2191
-194.817,-13.2982,27.5376
-196.564,13.7761,13.1813
-196.318,28.7677,7.93475
-195.301,-21.1038,32.671
-194.762,-14.9676,29.7672
-195.293,11.6863,15.9004
-196.191,29.7125,9.92779
-195.584,13.8437,17.766
-195.249,31.3567,11.8985
-195.291,15.1474,19.6459
-194.908,16.8452,21.5189
-194.98,32.7179,14.6687
-194.854,33.0872,17.3403
-194.873,19.1327,22.7077
-194.732,20.2344,23.448
-194.829,32.0168,19.7689
-194.66,20.7803,23.7419
-194.451,21.8004,24.2002
-194.447,24.4975,24.2096
-194.756,30.1627,21.8944
-194.575,27.7837,23.4108
-191.042,-18.6125,-17.8161
-191.074,-16.898,-18.3692
-191.062,-12.1706,-17.7472
-192.535,-24.1512,-13.644
-192.448,-25.7572,-11.999
-191.693,-10.281,-15.6584
-192.257,-29.2942,-7.41524
-191.927,-9.21107,-14.444
-192.212,-7.71273,-12.9171
-193.018,-30.9334,-4.15757
-192.469,-32.0371,-2.62463
-192.553,-5.71345,-11.2057
-193.418,-4.83004,-9.09419
-192.849,-3.84658,-9.77158
-193.413,-2.54703,-8.01959
-193.172,-2.93432,-8.78495
-193.833,-36.0854,7.22013
-193.686,-1.72083,-7.15031
-194.3,0.539143,-4.73763
-194.657,18.5848,-14.0282
-194.93,15.4889,-13.7021
-194.585,1.47263,-2.68514
-195.794,14.7123,-11.517
-193.991,21.1319,-13.6248
-194.695,-0.231472,-0.381852
-194.577,22.2764,-11.1618
-193.132,23.3607,-12.469
-192.798,-38.2959,15.2545
-196.607,11.901,-6.34859
-196.035,10.2322,-6.40303
-195.666,10.8282,-8.24531
-193.797,24.131,-9.16629
-194.556,-2.19086,3.1905
-194.641,-3.0219,4.26718
-194.52,-38.3097,19.7144
-194.375,-6.66243,8.94234
-193.923,-5.47793,7.55953
-193.986,-3.87225,5.74183
-194.148,24.6665,-6.1489
-195.698,7.55609,-2.10837
-193.991,-8.03518,10.9872
-193.841,-38.1161,24.3699
-195.741,7.96901,4.15077
-193.52,26.0861,-3.47209
-194.897,25.4799,-1.23035
-193.311,-10.2585,15.3751
-195.812,9.47554,7.83095
-193.351,-37.4416,26.5524
-195.398,26.1081,1.12529
-194.807,-35.0854,30.0885
-192.001,-11.8099,20.5248
-195.045,27.6941,3.51265
-194.74,-34.0853,31.4409
-195.028,-32.8728,32.1352
-195.72,10.6985,11.729
-194.513,-28.0958,34.2678
-194.805,29.3162,6.29378
-193.267,-22.3558,34.625
-193.616,-13.8274,29.5275
-193.923,-19.5384,33.392
-194.811,30.492,8.90158
-194.377,14.9596,21.3249
-194.039,32.8966,12.9862
-193.742,33.4999,14.1595
-193.964,33.8413,15.8542
-193.754,16.8617,23.4867
-193.911,15.8683,22.7673
-193.813,34.185,17.745
-193.209,19.3957,25.2292
-193.804,33.7663,19.7275
-193.486,22.4721,25.5784
-193.155,32.8074,22.738
-192.841,24.4161,26.457
-192.951,30.1235,25.1008
-191.821,-20.5116,-16.6583
-190.977,-15.551,-18.5847
-190.447,-14.1518,-19.091
-190.682,-13.0742,-18.6267
-190.995,-23.0348,-15.2408
-191.128,-25.0477,-13.418
-190.166,-10.3406,-17.4659
-191.227,-10.4979,-16.4657
-191.735,-27.1558,-10.7175
-191.589,-28.2003,-9.44585
-190.984,-9.97941,-16.3884
-190.636,-8.99165,-16.0738
-192.426,-30.5334,-5.35068
-192.069,-31.438,-4.09604
-190.848,-7.49047,-14.8272
-191.025,-5.77625,-13.6738
-191.011,-32.5268,-3.08173
-191.32,-4.02936,-12.4583
-192.027,-34.3015,1.58452
-192.059,-3.48681,-11.0727
-193.046,-3.18305,-9.15043
-192.643,-2.64061,-9.72843
-191.168,-1.49249,-12.0876
-192.197,-35.892,5.19553
-192.865,-1.48611,-9.00313
-192.575,-36.5395,7.0743
-193.435,-0.646635,-7.69651
-192.73,-0.229539,-9.21063
-193.551,0.86865,-7.25555
-193.367,14.43,-16.4822
-194.129,14.0368,-15.0941
-194.333,13.0019,-13.8706
-194.175,2.35131,-5.34879
-194.798,11.3929,-11.2396
-195.287,13.6783,-12.0454
-193.729,16.9806,-16.2218
-192.792,19.3733,-16.6878
-192.203,22.0411,-15.3067
-192.846,-37.6307,10.7415
-193.187,8.30731,-12.2321
-194.722,9.63962,-9.65765
-194.998,8.287,-7.16667
-194.546,3.13646,-3.83816
-194.458,4.80386,-5.39968
-194.822,3.92977,-1.96866
-194.435,2.04203,0.510895
-194.146,-0.0233396,1.57419
-192.487,24.8072,-11.1231
-191.868,24.4672,-12.739
-193.962,-1.36915,2.9111
-194.033,-2.42238,4.06252
-191.74,25.8638,-9.52363
-195.038,5.16653,1.81609
-195.821,7.62902,1.20269
-192.113,26.4389,-6.44744
-193.526,-9.13546,12.9084
-192.643,-38.6677,21.2699
-192.893,-38.5693,23.387
-195.058,5.78657,4.69823
-194.784,6.13558,7.85763
-193.219,27.9356,0.511619
-195.11,7.94564,10.4238
-192.745,-36.0186,30.3765
-194.633,6.6134,10.9146
-192.886,-34.867,32.014
-191.592,-12.2096,23.9457
-194.57,7.5224,12.8216
-193.283,29.7456,4.47195
-193.344,-33.2946,33.2268
-193.03,-12.2596,25.8033
-193.947,-31.1549,33.8843
-192.751,-12.657,27.8631
-194.569,8.87387,14.9447
-193.833,-29.0543,34.6978
-193.541,-27.6839,35.0845
-191.134,-13.0218,30.2249
-193.98,9.0114,17.2621
-193.291,31.0566,7.51411
-193.472,-15.1954,31.1792
-193.612,-17.231,32.4521
-193.962,11.2087,19.33
-193.61,31.8123,9.8629
-193.4,32.5642,11.449
-193.511,13.0703,21.5557
-192.345,33.1683,12.7327
-193.691,14.7896,22.4296
-192.496,33.714,14.9476
-192.67,34.2683,17.1244
-193.164,15.0944,23.4962
-192.707,34.584,19.4104
-192.502,34.3965,21.6824
-192.189,34.1805,23.1496
-191.701,22.1294,27.5461
-193.008,26.9904,25.9595
-191.709,32.4673,25.5289
-191.595,28.9791,27.3127
-192.173,30.0625,26.4562
-189.763,-21.0765,-17.1422
-189.542,-11.9083,-19.0203
-190.477,-26.6861,-11.9346
-190.732,-27.8316,-10.4229
-190.772,-31.0456,-5.72968
-190.169,-6.2704,-15.1255
-190.237,-5.59125,-14.7505
-190.226,-4.97482,-14.4619
-190.215,-34.0522,-0.784029
-190.598,-4.39117,-13.645
-191.001,-35.8053,3.94158
-192.475,1.11588,-9.82434
-192.245,16.714,-18.3596
-191.804,14.4556,-18.664
-193.447,12.3214,-15.2362
-193.82,13.3841,-15.3677
-191.41,-37.7439,9.38216
-193.79,11.0366,-13.4535
-192.999,10.5564,-14.6718
-193.284,3.00642,-8.26587
-190.55,20.9432,-18.0686
-193.349,5.4713,-9.49162
-191.688,-38.2844,12.5611
-191.649,23.609,-14.2195
-190.167,24.4668,-14.3206
-190.913,25.3959,-11.8821
-192.227,-38.5809,18.0344
-193.147,-0.392779,3.29101
-193.503,1.21008,2.72983
-192.88,-4.97268,7.35678
-192.273,-3.7606,6.4531
-192.967,-2.14013,4.62724
-193.947,3.06805,3.62018
-192.488,-6.29695,8.89688
-192.206,-7.67814,10.5854
-191.718,-8.86019,12.2505
-194.584,4.67439,4.85715
-193.907,4.08391,6.41795
-191.105,-9.9061,14.0753
-191.222,28.2826,-2.49397
-192.383,-38.3552,24.9199
-193.815,4.64626,8.85098
-191.423,-11.2589,17.737
-192.437,-36.8476,28.9333
-191.217,29.4209,0.368172
-193.891,5.61468,11.6179
-191.686,30.2757,3.17067
-193.361,6.59702,15.7067
-191.989,-31.9632,34.909
-191.909,-29.2168,35.901
-192.079,31.2699,6.12849
-192.785,7.92381,19.1854
-192.393,-26.0361,35.8237
-191.576,32.4373,9.41
-191.658,-18.3018,34.6381
-192.734,9.37498,20.5514
-192.589,10.6474,21.5615
-192.422,11.8239,22.5704
-192.353,13.118,23.5069
-190.548,33.5642,16.5185
-192.086,15.0994,25.0053
-191.162,34.4794,19.1085
-191.213,34.8945,21.4917
-191.189,34.7614,23.4104
-191.716,20.129,27.3495
-191.511,33.9813,24.4574
-190.901,25.5524,28.3789
-191.583,30.8363,26.7652
-188.988,-17.0839,-19.1737
-188.711,-19.5399,-18.2667
-189.548,-15.1822,-19.6194
-188.915,-14.2034,-20.1456
-189.16,-13.163,-19.8616
-188.626,-24.2756,-15.1235
-189.125,-25.5356,-13.7065
-189.859,-27.8731,-10.8364
-189.802,-29.2794,-8.98643
-189.51,-27.4331,-11.5598
-189.561,-8.78859,-17.1172
-189.249,-7.27083,-16.624
-189.261,-5.34723,-15.8202
-189.528,-32.8538,-3.70378
-190.207,-33.3782,-2.29568
-189.76,-3.72504,-14.5474
-190.677,-3.39981,-13.1873
-189.352,-35.7842,2.29232
-190.446,-37.1178,6.57155
-191.436,2.81966,-12.3025
-192.201,11.9599,-16.9976
-191.113,18.5341,-19.1057
-192.002,9.4721,-15.588
-192.421,5.48319,-11.8827
-190.172,23.0922,-16.2602
-190.362,-38.8268,15.5088
-189.625,26.4423,-10.4619
-191.123,-2.53172,6.15246
-191.979,-1.03182,4.74451
-190.424,-38.8713,20.5539
-191.142,-5.15159,8.17536
-192.053,0.530243,4.51366
-192.913,1.89903,4.23112
-190.297,27.0627,-8.03304
-190.598,-8.41306,11.6778
-192.783,2.86879,5.80231
-190.983,-38.7589,23.5099
-189.41,28.2693,-5.23419
-190.582,-10.7497,15.8419
-192.98,3.76055,7.88254
-190.711,-38.3363,26.192
-192.855,4.36291,10.383
-190.355,-37.6291,28.6743
-190.253,29.5864,-0.597816
-190.913,-36.7732,30.3244
-192.567,4.92928,13.4512
-190.029,-35.9762,32.3937
-189.794,30.6222,1.72676
-190.622,-33.8928,34.4139
-192.128,5.24037,16.1307
-191.268,-12.3017,26.6836
-190.031,-12.494,28.6838
-192.05,5.97619,18.3117
-190.443,31.8311,5.81318
-191.854,-14.013,31.3815
-190.051,-23.9831,37.1346
-191.318,-15.3457,33.0759
-191.686,6.75325,20.1379
-190.575,-20.5619,36.273
-189.953,32.6441,8.26416
-191.742,8.46918,21.3981
-189.743,32.9256,12.0535
-191.435,10.6382,23.2443
-190.462,33.1016,14.1104
-191.384,11.9553,24.228
-191.357,12.8488,24.8031
-189.115,33.7532,19.2337
-191.548,16.7451,26.4903
-189.772,34.648,21.2738
-191.279,18.5849,27.4615
-190.482,20.1689,28.6007
-189.996,34.719,25.2981
-190.448,33.7582,26.1246
-190.069,32.3625,27.585
-189.442,28.4202,29.5372
-190.398,30.3713,28.2272
-188.095,-23.004,-16.2948
-187.49,-11.981,-20.5481
-187.839,-10.3354,-19.4946
-189.019,-27.0293,-12.2082
-188.599,-28.2683,-10.9364
-188.182,-8.63197,-18.2914
-187.334,-7.05637,-18.3321
-189.411,-30.6514,-7.265
-188.827,-31.6916,-6.03883
-189.573,-33.7256,-2.16387
-188.242,-4.2497,-16.4964
-189.207,0.293794,-14.9794
-189.809,16.076,-20.7098
-190.663,12.7847,-19.4383
-190.754,7.12547,-15.9771
-190.45,9.7222,-18.2079
-191.525,5.47049,-13.6186
-189.004,-38.3093,8.65229
-188.698,22.3871,-18.3185
-188.623,21.2437,-19.5416
-189.181,-38.7255,10.688
-189.193,23.9842,-15.9512
-188.508,25.5356,-13.3263
-189.411,-39.0007,18.118
-191.125,-3.85835,7.07312
-190.386,-0.86018,6.04084
-189.607,-7.24969,10.6246
-191.884,1.7336,5.39322
-191.188,2.29746,6.67475
-191.952,3.15754,7.36164
-189.053,-38.8492,25.1879
-191.743,3.67779,9.03758
-188.538,-11.4359,17.2025
-188.884,29.673,-1.74779
-191.252,4.25451,11.6581
-189.451,-11.9687,19.415
-189.737,-12.3052,21.715
-191.173,4.77959,14.8089
-189.096,-12.5109,26.496
-191.051,5.29014,17.5869
-189.963,-31.513,36.2911
-189.596,-29.2621,37.2781
-190.363,-27.1596,37.1454
-189.987,-13.5801,32.1486
-191.082,5.91378,19.5332
-189.214,-18.1855,36.2636
-189.468,-15.9522,34.8522
-190.732,6.89192,21.0252
-188.344,33.1067,9.86379
-190.38,8.40552,22.7437
-190.287,9.84513,24.0875
-190.47,11.3983,24.9372
-190.496,13.1144,25.9422
-189.264,13.7147,27.4987
-190.695,14.8181,26.6918
-190.044,14.853,27.4767
-189.492,15.0628,28.0614
-190.202,16.614,27.9575
-189.426,34.984,23.7605
-190.267,18.5846,28.5362
-189.018,30.9634,29.3586
-187.751,-15.1571,-20.4017
-187.123,-13.5234,-21.0091
-185.894,-19.4776,-18.8223
-187.562,-21.2171,-17.6525
-187.413,-27.3145,-12.4578
-188.238,-29.2654,-9.88368
-188.123,-29.7428,-9.30695
-187.983,-30.6733,-8.05441
-187.071,-7.97993,-18.9084
-187.968,-5.89568,-17.3427
-187.906,-5.05776,-17.1239
-187.965,-34.2903,-2.32822
-188.157,-2.40234,-16.1422
-187.453,-36.0057,0.835
-188.651,-37.0575,4.77887
-189.221,13.0958,-21.0966
-189.591,11.1189,-20.094
-189.519,2.09473,-15.0392
-189.618,3.99227,-15.7859
-189.476,7.67621,-18.2854
-189.237,19.3431,-20.2816
-188.073,-38.0539,7.02298
-188.185,23.5656,-17.2163
-188.193,24.5147,-15.685
-187.825,-39.3313,13.1568
